pert_iname_norm	pert_iname	pert_ids	n_signatures	n_cell_lines	cell_lines	median_retention_suppression	q25_retention_suppression	median_endo_support	median_macro_support	median_resolver_floor	median_dual_control	q25_dual_control	fraction_dual_positive	n_pert_ids	min_id_retention	max_id_retention	min_id_resolver_floor	max_id_resolver_floor	retention_direction_conflict_across_ids	resolver_direction_conflict_across_ids	robust_dual	concurrent_score	early_score	late_score	concurrent_rank	median_sensitivity_rank	worst_sensitivity_rank	n_top50_schemes	is_touchstone	has_structure	pubchem_cids	named_identity	identity_resolved	duplicate_id_conflict	safety_gate	mechanism_context	computational_hard_gate	translation_tier
digitoxin	digitoxin	BRD-A93236127	3	2	HEPG2;PHH	0.0826944433566596	-0.143573420536187	0.6051721487726484	0.0462874863296747	0.0462874863296747	0.1786486358337459	0.16537555239148555	0.3333333333333333	1	0.0826944433566596	0.0826944433566596	0.0462874863296747	0.0462874863296747	False	False	0.26133641202948865	2.9798628281467168	2.140155759729121	0.39450475293914156	43	34.0	234	3	1	True	73707526	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
apigenin	apigenin	BRD-K01493881;BRD-K12057390	7	2	HEPG2;PHH	0.0341018281049198	-0.049766499031749054	0.0593049973249435	0.1420576111413538	0.0460132722343717	0.1396941612844192	-0.3917846333693772	0.42857142857142855	2	0.0299724928206867	0.052879444633920955	-0.1243634511317526	0.0978082375867026	False	True	-0.0561981554002694	2.970896950000916	0.7938693446885171	0.37332553311455935	44	188.0	220	0	1	True	5280443	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
malonoben	malonoben	BRD-K38477985	13	3	HEPG2;HUH7;PHH	0.0918104764488008	-0.0664305488268534	0.1107872873544693	0.4231870509684086	0.0447393364406057	0.2958654559232176	-0.41940871275784	0.38461538461538464	1	0.0918104764488008	0.0918104764488008	0.0447393364406057	0.0447393364406057	False	False	0.08616109954429763	2.967788319520786	1.7849672486468018	0.6947491319698437	45	47.0	134	3	1	True	16759147	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
arcyriaflavin-a	arcyriaflavin-a	BRD-K72726508	3	2	HEPG2;PHH	0.176811108055214	0.01702754176221785	0.3669357214655195	0.135857936926186	0.135857936926186	0.1725136560964442	0.1553061375438812	0.3333333333333333	1	0.176811108055214	0.176811108055214	0.135857936926186	0.135857936926186	False	False	0.2501667248683848	2.9605682910194266	1.9248851248778247	1.5059257923067568	46	39.0	73	4	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
rilmenidine	rilmenidine	BRD-K01638814;BRD-M62162320	3	2	HEPG2;PHH	0.1728532032834159	0.10575160249653791	-0.0326952444655554	0.2478398997336626	-0.0326952444655554	0.2270845388771877	0.03886496137812856	0.3333333333333333	2	0.10575160249653791	0.3568769858943091	-0.2211747680391584	0.10757232763405361	False	True	0.246517019566252	2.954263783700646	0.6336896367191936	1.7577618523386747	47	76.0	184	1	1	True	5388964;73707355	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
leucodin	leucodin	BRD-K96119599	3	2	HEPG2;PHH	0.3289481637378533	0.0881342724379566	0.0156380965241364	0.0698083639144897	0.0156380965241364	0.3716713939571664	-0.25992332523067796	0.3333333333333333	1	0.3289481637378533	0.3289481637378533	0.0156380965241364	0.0156380965241364	False	False	0.24170973134182744	2.945959665618383	0.3696157289327867	2.7130363635567094	48	43.0	99	3	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
anthothecol	anthothecol	BRD-A37828317	11	3	HEPG2;HUH7;PHH	0.1026599943223926	-0.07268386727405915	0.2845623620918819	0.4037724547088146	-0.0437081285885402	0.4408085008580533	-0.5985949764264717	0.36363636363636365	1	0.1026599943223926	0.1026599943223926	-0.0437081285885402	-0.0437081285885402	False	False	0.1415110126448174	2.9445492792838293	2.0201350906879063	0.7454204156429036	49	27.0	67	3	0	True	73707348	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
cabergoline	cabergoline	BRD-A63043573;BRD-K86882815	3	2	HEPG2;PHH	-0.0376499102761348	-0.14786179229203195	0.1342892263616834	0.0450768740847706	0.000360369682312	0.2104990572210341	0.011988290301006649	0.3333333333333333	2	-0.2580736743079291	0.1081127192204197	0.000360369682312	0.024291862334523892	True	False	0.2164932023715374	2.9024005893952873	0.6113033860643118	-0.3978670175285577	50	285.0	357	0	1	True		True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
diflunisal	diflunisal	BRD-K22031190	3	2	HEPG2;PHH	-0.069132562726736	-0.0868406678653425	0.3599526967321123	5.014613270759583e-05	5.014613270759583e-05	0.200189474570964	0.030964941946819202	0.3333333333333333	1	-0.069132562726736	-0.069132562726736	5.014613270759583e-05	5.014613270759583e-05	False	False	0.2156719455443736	2.900981948916445	1.150531125657504	-0.4108239388516756	51	207.0	438	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
trimetozine	trimetozine	BRD-K53220666	3	2	HEPG2;PHH	0.0778777649005254	-0.047908339584763635	0.1790619024208613	0.0993833243846893	0.0993833243846893	0.1693280254535022	0.0674280973931124	0.3333333333333333	1	0.0778777649005254	0.0778777649005254	0.0993833243846893	0.0993833243846893	False	False	0.2030420741500584	2.8791650869922263	1.1608625637345544	0.662487875269609	52	119.0	181	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
ubenimex	ubenimex	BRD-K59574735	3	2	HEPG2;PHH	-0.1906684881283177	-0.20143839696215254	0.1819771485669272	0.1720514204353094	0.1354305269196629	0.2000292478986676	-0.016048397196249786	0.3333333333333333	1	-0.1906684881283177	-0.1906684881283177	0.1354305269196629	0.1354305269196629	False	False	0.1920050493005427	2.8600997109738744	1.4790517992653127	-1.5558639042985414	53	358.0	476	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
fraxetin	fraxetin	BRD-K76587808	3	2	HEPG2;PHH	-0.0056852671421236	-0.0606384710926148	0.3417906633445194	0.0039166063070297	-0.0743702586208071	0.1913240185037019	-0.035524935313751754	0.3333333333333333	1	-0.0056852671421236	-0.0056852671421236	-0.0743702586208071	-0.0743702586208071	False	False	0.173561550846826	2.828240379504721	0.9173836016349226	0.08179437696499299	54	150.0	368	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
rosiglitazone	rosiglitazone	BRD-A97437073	3	2	HEPG2;PHH	-0.0067228716280725	-0.0438694327862726	0.2482067431722368	0.2748724650591612	0.0743025764822959	0.1545317881991939	0.03621060894210899	0.3333333333333333	1	-0.0067228716280725	-0.0067228716280725	0.0743025764822959	0.0743025764822959	False	False	0.17263709267024838	2.826643468834499	1.8280355829797097	0.12751773062662114	55	102.0	185	0	1	True	77999	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
primidone	primidone	BRD-K32247306	3	2	HEPG2;PHH	0.1555944441093338	0.04704444441530439	-0.0512357056140899	0.0698850862681865	-0.0512357056140899	0.3317809481292016	-0.3695372931718352	0.3333333333333333	1	0.1555944441093338	0.1555944441093338	-0.0512357056140899	-0.0512357056140899	False	False	0.147012301543284	2.782379159848301	-0.0011787951979433664	1.4624629752627074	56	153.0	218	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
brd-k69516039	BRD-K69516039	BRD-K69516039	3	2	HEPG2;PHH	-0.0132207166817453	-0.10694783926010129	0.1078368127346038	0.2340820743702352	0.1078368127346038	0.1577387268706742	-0.03912400206484429	0.3333333333333333	1	-0.0132207166817453	-0.0132207166817453	0.1078368127346038	0.1078368127346038	False	False	0.13817672583825205	2.7671165709303787	1.3722487518233497	-0.11179783322493231	57	163.0	246	0	0	True	17460708	False	False	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
ryuvidine	ryuvidine	BRD-K06426971	12	3	HEPG2;HUH7;PHH	-0.15449408648742566	-0.250498425318963	0.4273323624261788	0.4026112016290426	0.14158151391893625	0.29139375000719037	0.22767240722988924	0.25	1	-0.15449408648742566	-0.15449408648742566	0.14158151391893625	0.14158151391893625	False	False	0.405229953622135	2.756323880815296	2.9175583357267474	-1.4751340630775145	58	100.0	339	1	1	True	481747	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
staurosporine	staurosporine	BRD-K17953061;BRD-K70549064	9	2	HEPG2;PHH	-0.4922916773292753	-0.7996908268994756	1.1304699523108346	0.7444062661379576	0.7444062661379576	0.3790816810159456	0.2295553047978689	0.2222222222222222	2	-0.6469500164190928	-0.4376342160006364	0.35557101254484486	0.8170234858989716	False	False	0.49385933341488003	2.7520554588607506	7.583803467971089	-5.37903477386145	59	19.0	510	3	1	True	44259;6610353	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
lobendazole	lobendazole	BRD-K15834839	3	2	HEPG2;PHH	-0.1055666671858893	-0.13256045037673575	0.3101785438401358	0.0480562262237072	0.0480562262237072	0.1375675798201608	-0.022757588080056596	0.3333333333333333	1	-0.1055666671858893	-0.1055666671858893	0.0480562262237072	0.0480562262237072	False	False	0.12618878578013248	2.7464085823184345	1.2680726109850027	-0.7896267666318192	60	259.0	430	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
cyclopamine	cyclopamine	BRD-A02333338;BRD-K58938839	3	2	HEPG2;PHH	-0.5766409635543823	-0.662220624792907	0.4488088658877781	0.1783616691827774	0.1783616691827774	0.3561852191471391	-0.48065354620357836	0.3333333333333333	2	-0.7478002860314317	-0.2630476917450627	-0.10585740155407361	0.8191567994654179	False	True	0.1158584460453499	2.728563935402595	2.405464297081311	-5.495116474358916	61	537.0	573	0	1	True	44118238;442972	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
prednisolone-acetate	prednisolone-acetate	BRD-A01643550	3	2	HEPG2;PHH	0.0857388911147912	-0.06749921170477234	0.1410348883696965	0.3227982362732291	0.1410348883696965	0.0881527480004089	0.04966599789876785	0.3333333333333333	1	0.0857388911147912	0.0857388911147912	0.1410348883696965	0.1410348883696965	False	False	0.11298574694979283	2.723601629963301	1.8216565241617504	0.6521072723455675	62	62.0	113	1	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
phentermine	phentermine	BRD-K96319534	3	2	HEPG2;PHH	-0.0237944473822911	-0.12034027775128679	0.2455285659858158	0.028725910000503	0.028725910000503	0.123619834715057	-0.022025983226263812	0.3333333333333333	1	-0.0237944473822911	-0.0237944473822911	0.028725910000503	0.028725910000503	False	False	0.11260684310192509	2.7229471107941503	0.9675517475961702	-0.22211950911782263	63	202.0	359	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
epicatechin-gallate-(-)	epicatechin-gallate-(-)	BRD-K50660797	3	2	HEPG2;PHH	0.0380055519441763	-0.17612778830031556	-0.0244285826172147	0.2895750068128109	-0.0244285826172147	0.1661754737475089	-0.13098731845439898	0.3333333333333333	1	0.0380055519441763	0.0380055519441763	-0.0244285826172147	-0.0244285826172147	False	False	0.10068181452030942	2.7023477955766917	0.804323004375796	0.003440995184032347	64	151.0	284	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
chlorphenamine	chlorphenamine	BRD-A04553218;BRD-K89595132	6	2	HEPG2;PHH	0.022950760864963102	-0.18358396128233934	0.19107768791062485	0.1389621100388467	0.057086220742868496	0.1016097704599064	-0.008013357308560176	0.3333333333333333	2	-0.2462944500148296	0.0413540168147948	0.008785713996206	0.105386727489531	True	False	0.09760309180562632	2.6970296045775792	1.206886433830242	-0.11732187980559985	65	132.0	193	0	1	True		True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
nbqx	NBQX	BRD-K47717570	3	2	HEPG2;PHH	-0.0090433197716871	-0.032613327933682254	0.0308714370642389	0.0208250079303979	0.0208250079303979	0.408827374031442	-0.6315727211675414	0.3333333333333333	1	-0.0090433197716871	-0.0090433197716871	0.0208250079303979	0.0208250079303979	False	False	0.0930410134476713	2.6891490624472953	0.2819896847198623	0.1476976865427765	66	324.0	352	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
mitotane	mitotane	BRD-A31204924	3	2	HEPG2;PHH	-0.3768854752803842	-0.45590107096359134	0.1330142904605184	0.3544494025409221	0.1330142904605184	0.1460435579841335	-0.11678142127181806	0.3333333333333333	1	-0.3768854752803842	-0.3768854752803842	0.1330142904605184	0.1330142904605184	False	False	0.08765284734822446	2.679841534908314	1.8717798341389367	-3.556950097333384	67	478.0	558	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
psb-06126	PSB-06126	BRD-K71266197	3	2	HEPG2;PHH	-0.0164333403938346	-0.1504847258329391	0.2248428761959076	0.0871062465012073	0.0871062465012073	0.0743455823274358	0.022925179318657896	0.3333333333333333	1	-0.0164333403938346	-0.0164333403938346	0.0871062465012073	0.0871062465012073	False	False	0.08580817198676474	2.6766550394643387	1.2296120911563788	-0.2687393818271552	68	181.0	288	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
ketorolac	ketorolac	BRD-A40639672	3	2	HEPG2;PHH	0.0166166607911388	-0.09442777833383945	0.1222457726086889	0.0447801481932401	-0.0117857094321932	0.0699764987276423	0.02383607644439925	0.3333333333333333	1	0.0166166607911388	0.0166166607911388	-0.0117857094321932	-0.0117857094321932	False	False	0.08189453694984193	2.669894619460319	0.5433352077633024	0.12048493133522198	69	219.0	299	0	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
etomidate	etomidate	BRD-A54880345	3	2	HEPG2;PHH	0.189117331109527	0.08991838683788145	0.2381105449582849	0.1923187635838985	0.1923187635838985	0.3121716815623499	-0.4698865864544161	0.3333333333333333	1	0.189117331109527	0.189117331109527	0.1923187635838985	0.1923187635838985	False	False	0.07722838833514187	2.661834306186613	1.8530080550657204	1.8135227538224685	70	46.0	49	5	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
vardenafil	vardenafil	BRD-K13926615	3	2	HEPG2;PHH	0.0583555524547894	-0.030367114891608545	0.0321928582021168	0.0919474642723798	-0.1061562448740005	0.1787832309270189	-0.2049482877011455	0.3333333333333333	1	0.0583555524547894	0.0583555524547894	-0.1061562448740005	-0.1061562448740005	False	False	0.07630908707644614	2.6602463035853554	0.17367261810669943	0.5909793651480333	71	208.0	225	0	1	True	23581791	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
acarbose	acarbose	BRD-A16444946;BRD-K44276885	4	2	HEPG2;PHH	0.061346439437733755	-0.2485645696934726	-0.0634572207927704	0.14882523752748958	-0.0634572207927704	-0.06369813224152909	-0.8175086941318734	0.5	2	0.061346439437733755	0.0930002334838112	-0.07112999792609896	0.015522740382168998	False	True	-0.4724524793074658	2.656516419773808	0.16700981734042006	-0.0720004847717271	72	213.0	304	0	1	True	41774;444254	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
losartan	losartan	BRD-K76205745	3	2	HEPG2;PHH	0.1422083328167597	-0.0529914674245649	0.1934285759925842	-0.0046187471598386	-0.0046187471598386	0.2296851264933745	-0.3463152730467892	0.3333333333333333	1	0.1422083328167597	0.1422083328167597	-0.0046187471598386	-0.0046187471598386	False	False	0.05652748996997989	2.6260755381643754	0.6267963764727986	1.0629890763782037	73	103.0	223	0	1	True	3961;73707547	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
yohimbine	yohimbine	BRD-A51410489;BRD-A87445400	4	2	HEPG2;PHH	-0.09668749777807129	-0.27205730022655594	0.41556009011609213	0.309143727645278	0.2855062490063054	0.2283138586171267	0.19198131632237206	0.25	2	-0.2673694458272722	0.0739944502711296	0.2839624807238579	0.2870500172887529	True	False	0.32430451677831273	2.6165331397493663	2.971181904432619	-1.1683834384702905	74	83.0	277	1	1	True	2866;7059505	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
niguldipine	niguldipine	BRD-A43331270;BRD-A62336480	3	2	HEPG2;PHH	0.1247684756914774	-0.10993349906574525	0.2394519448280334	0.1012627510353922	0.1012627510353922	0.2517397842843026	-0.41046856448335184	0.3333333333333333	2	0.1247684756914774	0.13290080363448292	-0.09967239759862423	0.1012627510353922	False	True	0.046505502042626684	2.6087635386997046	1.3518285310947338	0.7720378333437937	75	80.0	135	0	1	True	1236;71317558	True	True	True	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
f-1061-0166	F-1061-0166	BRD-A75931230	3	2	HEPG2;PHH	0.188827596604824	-0.1290748551901844	0.0551925557000296	0.0870199128985405	0.0551925557000296	0.0975877035941396	-0.11237269042739795	0.3333333333333333	1	0.188827596604824	0.188827596604824	0.0551925557000296	0.0551925557000296	False	False	0.04140135838044062	2.5999466320153335	0.6405233019644404	1.126819638365938	76	96.0	137	0	0	True	3646984	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
emf-sumo1-10	EMF-sumo1-10	BRD-A80788753	3	2	HEPG2;PHH	-0.0825536770539151	-0.17197208758443588	0.2301168856876237	0.2208962012082338	0.1770792342722416	0.0284526029542561	0.02273223143337025	0.3333333333333333	1	-0.0825536770539151	-0.0825536770539151	0.1770792342722416	0.1770792342722416	False	False	0.03981871867094123	2.5972127774146068	1.8755526661235435	-0.7639156166773059	77	176.0	331	0	0	True	24761501	True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
ro-04-6790	Ro-04-6790	BRD-K43290182	3	2	HEPG2;PHH	0.4211833419071303	0.39128056127164096	-0.2883500116212027	0.1345937363803386	-0.2883500116212027	0.0827770875027729	-0.08817413543897959	0.3333333333333333	1	0.4211833419071303	0.4211833419071303	-0.2883500116212027	-0.2883500116212027	False	False	0.03869001978328311	2.5952630609830414	-1.123268103801151	4.258041552845558	78	51.0	188	2	1	True		True	True	False	manual_review_required	unresolved_or_not_curated	False	Tier_4_not_prioritized
