gene_upper	metadata_logFC	metadata_PValue	metadata_FDR	supplement_swap_logFC	supplement_swap_PValue	supplement_swap_FDR	author_AvsQ_ATAC_logFC	author_MASH_ATAC_logFC	author_AvsQ_RNA_logFC	author_MASH_RNA_logFC	author_sum_sig	mouse_progression_logFC	mouse_progression_FDR	mouse_regression_logFC	mouse_regression_FDR	mouse_residual_logFC	mouse_residual_FDR	mouse_fate	human_positive_both	human_nominal_both	human_fdr_any_010	author_four_way	mouse_positive_residual	mouse_persistent	cross_species_direction	functional_support	evidence_score	classification
BTF3	0.694844986989429	0.0229038088444617	0.326250774279766	0.647266115068665	0.033084351520001	0.376000627931293				0.0280739922835914	1.0	0.4943417390488	0.0517930747594903	0.297844556851972	0.159907267556915	0.792186295900772	0.006838687868164	partial_or_other	True	True	False	False	True	False	True		4	residual_state_candidate
MYO18A	-0.623629361678277	0.0240184298710864	0.327734533946059	-0.71492948384821	0.0084022965287368	0.288962367265157		1.33828182456502			1.0	-0.606832049422432	0.0511659313602428	-0.236091496575051	0.381944116760868	-0.842923545997483	0.0129827441554019	persistent	False	True	False	False	False	True	False		4	insufficient_or_context_specific
FLT1	1.60664736971059	0.0240966804944437	0.327734533946059	1.42111001560456	0.0461576863739245	0.398473305589448						0.261243093783199	0.326855370011508	0.308304910875149	0.15781882858972	0.569548004658348	0.0308076297633749	partial_or_other	True	True	False	False	True	False	True		4	residual_state_candidate
TFR2	-1.20884895850683	0.0243514433404819	0.32844355033163	-1.17429371732762	0.0293309701019252	0.370848532095628						-1.40803831005774	0.0032080996527815	0.497702950633958	0.160863771698075	-0.91033535942378	0.0264333048593353	persistent	False	True	False	False	False	True	False		4	insufficient_or_context_specific
GNG5	0.60241635776837	0.026740456661285	0.33175762800217	0.78267439508916	0.0034873530291761	0.243710520549117				0.0306672663042189	1.0	0.654669419683446	0.355434995341816	1.10962569883258	0.0249093491332036	1.76429511851603	0.0114369535648604	partial_or_other	True	True	False	False	True	False	True		4	residual_state_candidate
MARCH3	1.10548282380853	0.026890505441043	0.333062456906093	1.01986519032295	0.0436147376838102	0.392214551124798		0.6461594048074549	0.275769327413465	0.160628221154627	3.0	-1.3843888743371	0.0233176113449463	-0.876503470111664	0.135814573826323	-2.26089234444877	0.0041412353303569	persistent	True	True	False	False	False	True	False		4	cross_species_direction_conflict
MMP2	0.818015459502591	0.028666765053754	0.340071579143297	0.500527038410714	0.17404005432055	0.555912113465366	0.160338391597491	0.266565049399043		0.0366803438459049	3.0	1.7056250044593	0.0008263071357643	-0.552207918674947	0.0968725845300603	1.15341708578436	0.0088333672976549	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
RFTN1	0.388794007570509	0.0288689275682775	0.341108533371332	0.382874881186415	0.0313547890076161	0.375031405408838		0.8534188362782891		0.101323406423333	2.0	1.83026048941532	0.0001249977938437	-1.0253469434596	0.0025409329108975	0.804913545955715	0.0180289443925405	reversed	True	True	False	False	True	False	True		4	residual_state_candidate
UBALD2	1.08353300961365	0.0303150544527775	0.344899078569424	1.0530154780079	0.0356277402062554	0.37720666979567	0.46120840934028				1.0	0.258476181792216	0.332477579525526	0.156504623809608	0.493723038434422	0.414980805601824	0.0941045021402162	partial_or_other	True	True	False	False	True	False	True		4	residual_state_candidate
SNAP23	0.622486213614271	0.0313191153713656	0.349912402212569	0.695207239161844	0.0155390422232381	0.320853404849916		0.435696118903167		0.0810469031775166	2.0	0.335359798489702	0.448153530662287	0.546203700467657	0.104925591497567	0.881563498957358	0.033059208931182	partial_or_other	True	True	False	False	True	False	True		4	residual_state_candidate
PRODH2	-1.37008124707005	0.0314846010716036	0.3510183929398	-1.53837047442318	0.0137187501039875	0.314756631908661						-1.22499792251753	0.0043674893756076	0.392159211619044	0.22703069622788	-0.832838710898488	0.0273197270267665	persistent	False	True	False	False	False	True	False		4	insufficient_or_context_specific
SESN1	0.496695945560659	0.0316349286419168	0.351677425598451	0.49782134069863	0.0312076446463279	0.375031405408838	0.143328226909336	0.361544388343781	0.0560474895278397	0.108994225178037	4.0	0.651011032152938	0.155847155576129	-0.210505165228225	0.588396614941279	0.440505866924713	0.301414319774988	partial_or_other	True	True	False	True	False	False	True		4	insufficient_or_context_specific
CBR4	0.413446965046909	0.0344572823139093	0.362711851116903	0.409994541121738	0.0360870278385779	0.37720666979567		0.316843197342313	0.06910937592584	0.131372169458474	3.0	0.201635694081108	0.598499635448072	0.37681821371453	0.194015138625939	0.578453907795638	0.0803358449379731	partial_or_other	True	True	False	False	True	False	True		4	residual_state_candidate
ZBTB7C	1.11537684347655	0.0346564517972112	0.363322396620508	1.19698057983534	0.0239633836401373	0.348898908348731				0.0610464656242292	1.0	-1.28017648541607	0.0577091094285948	-0.0717319386695479	0.918795894770577	-1.35190842408561	0.0405196423106954	persistent	True	True	False	False	False	True	False		4	cross_species_direction_conflict
ZMYM2	0.356865834647401	0.0362004343021181	0.366655920683396	0.450187580279782	0.0062226379882832	0.27151085227822				0.0587217049028218	1.0	0.495283217138585	0.0501810415403375	0.242079629952864	0.239615881413648	0.737362847091449	0.0088796131339789	partial_or_other	True	True	False	False	True	False	True		4	residual_state_candidate
SHROOM1	-1.16580324799546	0.03727194081254	0.368446063719788	-1.29227267873225	0.0193717895184449	0.330467462546779						-1.23320113328829	0.0190409359930084	0.431517034029037	0.32298057334693	-0.801684099259251	0.0836848617814314	persistent	False	True	False	False	False	True	False		4	insufficient_or_context_specific
ZKSCAN1	-0.455528018081126	0.0386576415449134	0.371584398994206	-0.531249746098359	0.0146112290483976	0.317541556275699						-0.670426739551746	0.0185736459834273	0.243348395190006	0.298131220701374	-0.42707834436174	0.0904886018943585	persistent	False	True	False	False	False	True	False		4	insufficient_or_context_specific
MYO1D	0.457924997180453	0.0402442501286738	0.377352391526232	0.601322906852677	0.0054845184244092	0.265300960238175	0.765207009091802	0.937895288774641	0.269232810077607	0.220232367605768	4.0	0.825072752778591	0.01205975094024	-0.509128117840661	0.062121481044956	0.31594463493793	0.259043767793979	reversed	True	True	False	True	False	False	True		4	insufficient_or_context_specific
WASHC3	0.525687691405219	0.0427564516128972	0.383949763302995	0.703895310498055	0.0051659194528331	0.265121723850427				0.0658480399823159	1.0	0.34072154129999	0.388535442251067	0.387829461616732	0.211855999793237	0.728551002916721	0.0490556441432384	partial_or_other	True	True	False	False	True	False	True		4	residual_state_candidate
MLXIPL	-1.38422242790013	0.0432842854813946	0.384202635045819	-1.48316072261344	0.0296005070308765	0.371414855918995						-1.80087468812295	0.0021799056646577	0.688404573124537	0.104171258758759	-1.11247011499841	0.0232417945936453	persistent	False	True	False	False	False	True	False		4	insufficient_or_context_specific
PTPRC	0.941970591642294	0.0433765429981641	0.384202635045819	0.833811243522011	0.0718083606692037	0.446899163045108				0.0189925141173445	1.0	1.15959861338181	0.0647045625747953	-0.0106447126844744	0.984286094029151	1.14895390069734	0.0571375550701203	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
PCYT2	-1.11734071150168	0.0464183776745692	0.394593584128907	-1.14182849408915	0.0405163755367839	0.385380083709338						-1.26213586298857	0.004038132209842	0.512630298097751	0.125236535876845	-0.749505564890824	0.0418804103457958	persistent	False	True	False	False	False	True	False		4	insufficient_or_context_specific
TRABD	-0.440489269448426	0.0478908704117098	0.396735650076082	-0.583330326953188	0.006961763216984	0.282692791660547						-0.634988755424418	0.0372904634322189	-0.13594674975888	0.615118924661051	-0.770935505183298	0.0165299656009363	persistent	False	True	False	False	False	True	False		4	insufficient_or_context_specific
PLEKHG5	-1.08160630753392	0.0481247507410071	0.396735650076082	-1.25835860399049	0.019929923722588	0.332176266033792						-1.09258343079862	0.0182120699787629	-0.793700843755484	0.0587550605170909	-1.88628427455411	0.0025612869102069	persistent	False	True	False	False	False	True	False		4	insufficient_or_context_specific
PKIG	0.441043386413129	0.0484612513310931	0.396735650076082	0.29043488560836	0.209486469463159	0.581735440450297	0.7782027706370379	1.21482652392119			2.0	0.780243391962475	0.0093021391222487	-0.345058828909203	0.149195833711412	0.435184563053272	0.0898530637373285	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
GCKR	-1.1555540827924	0.0485136885774135	0.396735650076082	-1.26347205083044	0.0293794753708191	0.370848532095628						-1.58816450442564	0.0035653170141041	0.743806043633252	0.0754134349371303	-0.844358460792387	0.0547868242452441	persistent	False	True	False	False	False	True	False		4	insufficient_or_context_specific
HSP90AA1	1.01778066717747	0.0485149601307917	0.396735650076082	0.895944295576482	0.0843893490402128	0.464779732481256		0.437001678875875	0.248675727706277	0.228270664182488	3.0	1.03220909342557	0.0340998812819154	0.616872021224822	0.108069940374835	1.6490811146504	0.0045073016630279	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
CCND1	0.727353263733583	0.0601535380948727	0.420176101721702	0.95727605898904	0.013119588946883	0.313114831651016		0.602874970479322			1.0	1.61667342354456	0.0028796151718048	-0.562348921292431	0.118332923659494	1.05432450225213	0.0260082230746447	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
MFGE8	0.792689880129345	0.0679307748641496	0.433623410529439	0.838126075820954	0.0541424462379806	0.419081294430039				0.0793399063970415	1.0	0.821054866705117	0.0034194055507855	0.0435879901488933	0.848484375847446	0.86464285685401	0.0039206351226402	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
PTRH2	0.51653391497411	0.0686491291357908	0.43446260179429	0.579778737079628	0.0423917681313006	0.3908928278867		0.466467212149958		0.0405066528756444	2.0	1.04098933898318	0.0198405473148579	0.370080834585063	0.215931842222623	1.41107017356824	0.0052530463762208	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
NPTN	0.365970361216501	0.075818675921491	0.447703344731042	0.221915874368579	0.304697357045615	0.661341495477036						0.649909581525769	0.010347857272983	0.228857202234257	0.244981058203032	0.878766783760026	0.0035440769053387	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
PLXDC2	0.501550424213406	0.0833465678983863	0.459276129369083	0.447020970233377	0.126371373857902	0.508384607335028			0.170526948069974	0.116079750961617	2.0	1.03972961638175	0.0141442122680699	0.0374901671432768	0.919100420181174	1.07721978352503	0.0132066790012974	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
ALDH1A1	0.684157358430816	0.0856538508173137	0.462811339267757	0.399589985951141	0.332411597313724	0.681608398609108	0.181137824600097				1.0	0.959705373521065	0.0516488315616013	0.790898087598507	0.0716773886764753	1.75060346111957	0.0042422366782305	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
HEXB	0.385927257073474	0.0862968776978609	0.464095198907497	0.0135946352588975	0.952917636972969	0.987149466215884						1.10717977955098	0.0233545280959134	0.765481547614702	0.0349929751368232	1.87266132716568	0.0025612869102069	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
ANO4	1.18763753975531	0.0872186772890927	0.466131832446229	1.39476129732094	0.044950880671712	0.393650849907072				0.0249740876940982	1.0	3.42104034256076	0.0003401373086661	-1.61348045607259	0.0042143350509754	1.80755988648817	0.0260063020234298	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
PKHD1	1.05430527157227	0.0903143023677907	0.472516553220582	0.576302526060304	0.356231102781621	0.699607139726257						2.05324016037748	0.0363784268790505	-0.434454424140934	0.454164479532606	1.61878573623655	0.0898530637373285	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
TVP23B	0.410883779963657	0.0943888696388519	0.477507276304264	0.326083538105556	0.179278460029407	0.562350982890208				0.0190396767317956	1.0	0.501327519313003	0.0974124050266379	0.145488449134653	0.567977633923453	0.646815968447656	0.0328482704143711	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
NDUFAF7	0.451499253464423	0.106029591119402	0.493371715750834	0.345524365991235	0.210901904518643	0.583211709771565				0.0349177587243874	1.0	0.777071839527184	0.0701128786372105	0.0629832849265641	0.863351958132978	0.840055124453748	0.0445967289965206	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
PRRX1	1.33010359662029	0.106112927287097	0.493457987643623	1.95578483429462	0.0203628059302598	0.332725011651872				0.0835304053067429	1.0	3.61601609634153	0.0001230961639608	-1.79913778621032	0.0018080311366038	1.81687831013121	0.0144283092262375	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
SPARCL1	1.00714258852234	0.107456480744465	0.495746611144434	0.548838176079464	0.384408879102709	0.719298323474503						1.80810915767928	0.0002667833430675	0.157548141873124	0.590816481299231	1.9656572995524	0.0007445766349209	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
TMEM43	0.550516316493573	0.112236660900822	0.503396204669022	0.502881422841568	0.147461848000895	0.532796338690088	0.3980389470884529			0.0157116064753508	2.0	0.603457054675108	0.0205616795162199	-0.054325806084499	0.808539868452997	0.549131248590609	0.0297186931445137	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
MEST	0.894232336184564	0.112998984309644	0.504881416452792	1.12497750456397	0.047727754320629	0.401952804329389		0.441825807100373		0.0518860257181926	2.0	1.40258940456697	0.0083765006660812	-0.604774047882897	0.132879794800002	0.797815356684078	0.0812033706732052	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
MGST3	0.583274950595208	0.115057894992738	0.507484271612428	0.649737996936622	0.0783376860831212	0.457322349441485				0.0489383244904101	1.0	1.16981327807481	0.0408613478319448	0.487138602819742	0.224915513833103	1.65695188089455	0.0082417906738905	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
ACTR3	0.378237006355875	0.122984178045477	0.516672854300199	0.258638381074076	0.311374212359896	0.66389779817142						0.663291303033709	0.0825452834283036	0.0706286993449479	0.830845716775819	0.733920002378657	0.0485398789486868	persistent	True	False	False	False	True	True	True		4	residual_state_candidate
